# Sea-Bird Data Export
# Original File: C:\CTD\CTD_Data\EMB356\EMB356_011-01_CTD_0010.hex
# Cruise: EMB356
# Station: EMB356_11-1
# Cast: 0010
# GPS Position: 54  9.308 N, 11 17.587 E
# Date: 08.02.2024 08:30:10

ScanCounter,TimeMs,Temperature_C,Pressure_dbar,Conductivity_S_m,Density_kg_m3,Depth_m,Voltage0,Voltage1,Voltage2,Voltage3,Voltage4
3187671277,693185032,-153.683538,-10.390584,5421719371036.862305,2168687749444.442871,-10.390584,22693,50669,13809,44769,65535
3170894061,693185032,-153.683232,-10.390584,5408274095566.122070,2163309639256.146484,-10.390584,26789,50685,14321,44772,65535
3170894061,693185032,-153.683324,-10.390584,5422427807192.903320,2168971123906.858887,-10.390584,26789,50717,14065,44772,65535
3154116845,693185032,-153.683466,-10.390584,5433055123433.518555,2173222050403.104980,-10.390584,22693,50733,14321,40667,65535
3204448493,693185032,-153.683538,-10.390584,5438372682886.133789,2175349074184.151367,-10.390584,26789,50765,14321,32467,65535
3221225708,693185032,-153.683650,-10.390584,5436599680051.797852,2174639873050.416992,-10.390584,22693,50781,14833,32465,65535
3170894060,693185032,-153.683589,-10.390584,5435890711192.531250,2174356285506.710449,-10.390584,22693,50813,15089,32466,65535
3154116844,693185032,-153.683599,-10.390584,5437663423770.409180,2175065370537.861572,-10.390584,18597,50829,14833,16081,65535
3187671276,693185032,-153.683620,-10.390584,5434118229432.704102,2173647292802.779541,-10.390584,22693,50845,14832,57038,65535
3187671276,693185032,-153.683436,-10.390584,5421011431034.049805,2168404573443.317627,-10.390584,22693,50877,15344,52942,65535
3170894060,693185032,-153.683324,-10.390584,5410042183979.972656,2164016874621.686768,-10.390584,22693,50893,15344,52942,65535
3154116844,693185032,-153.683354,-10.390584,5413225662485.208008,2165290266023.780762,-10.390584,22693,50925,15856,44747,65535
3170894060,693185032,-153.683385,-10.390584,5429511577181.469727,2171804631902.285400,-10.390584,22693,50941,15600,32453,65535
3187671276,693185032,-153.683589,-10.390584,5445112048268.390625,2178044820337.054199,-10.390584,22693,50957,15856,28355,65535
3187671276,693185032,-153.683630,-10.390584,5448305811990.443359,2179322325825.875244,-10.390584,26789,50989,15600,28356,65535
3170894059,693185032,-153.683528,-10.390584,5445466958600.012695,2178186784469.702881,-10.390584,26789,51005,16112,44752,65535
3154116843,693185032,-153.683589,-10.390584,5442628611828.591797,2177051445761.134521,-10.390584,22693,51021,16368,65250,65535
3170894059,693185032,-153.683477,-10.390584,5432346283905.410156,2172938514591.861816,-10.390584,26789,51053,16625,7911,65535
3204448491,693185032,-153.683293,-10.390584,5424198381534.581055,2169679353643.530029,-10.390584,22693,51069,16369,7910,65535
3204448491,693185032,-153.683354,-10.390584,5436245568181.646484,2174498228302.356201,-10.390584,22693,51085,16624,65249,65535
3187671275,693185032,-153.683528,-10.390584,5448305963241.435547,2179322386326.271973,-10.390584,22693,51117,17136,57049,65535
3170894059,693185032,-153.683599,-10.390584,5451145600195.049805,2180458241107.717773,-10.390584,22693,51133,17392,52950,65535
3154116843,693185032,-153.683650,-10.390584,5450435523127.371094,2180174210280.646240,-10.390584,22693,51165,17136,52951,65535
3187671275,693185032,-153.683650,-10.390584,5446531327076.405273,2178612531860.260010,-10.390584,22694,51181,17136,65238,65535
3187671275,693185032,-153.683599,-10.390584,5445821696417.937500,2178328679596.872803,-10.390584,22693,51197,17393,20180,65535
3170894059,693185032,-153.683650,-10.390584,5441919080617.853516,2176767633276.839355,-10.390584,22693,51229,17905,24275,65535
3187671274,693185032,-153.683620,-10.390584,5440145703574.283203,2176058282459.411133,-10.390584,22694,51245,18161,24275,65535
3204448490,693185032,-153.683681,-10.390584,5444402311454.860352,2177760925611.642090,-10.390584,26789,51277,17649,24276,65535
3204448490,693185032,-153.683630,-10.390584,5449015682797.741211,2179606274148.794434,-10.390584,22694,51293,18161,20184,65535
3187671274,693185032,-153.683650,-10.390584,5447595969092.973633,2179038388666.887207,-10.390584,22693,51325,18417,16090,65535
3187671274,693185032,-153.683589,-10.390584,5445112053682.470703,2178044822502.686035,-10.390584,22693,51341,18673,16090,65535
3187671274,693185032,-153.683630,-10.390584,5444757184070.976562,2177902874658.088379,-10.390584,22694,51357,18417,24279,65535
3204448490,693185032,-153.683650,-10.390584,5445111966233.022461,2178044787522.906738,-10.390584,22694,51389,18417,36557,65535
3187671274,693185032,-153.683620,-10.390584,5441919124316.853516,2176767650756.439209,-10.390584,22694,51405,18929,40649,65535
3170894058,693185032,-153.683599,-10.390584,5441919153449.615234,2176767662409.543945,-10.390584,22694,51437,19185,40649,65535
3187671274,693185032,-153.683528,-10.390584,5440500495665.873047,2176200199296.047119,-10.390584,22694,51453,19441,36557,65535
3187671274,693185032,-153.683558,-10.390584,5440500451977.754883,2176200181820.799805,-10.390584,26790,51469,19185,16089,65535
3187671274,693185032,-153.683620,-10.390584,5442983315487.000977,2177193327224.498291,-10.390584,22693,51501,19185,7901,65535
3187671273,693185032,-153.683599,-10.390584,5446886269086.449219,2178754508664.277588,-10.390584,22694,51517,19441,7902,65535
3170894057,693185032,-153.683681,-10.390584,5453630861992.541992,2181452345826.714600,-10.390584,22694,51533,19953,11998,65535
3187671273,693185032,-153.683681,-10.390584,5457537601296.553711,2183015041548.319336,-10.390584,26790,51565,19697,16096,65535
3187671273,693185032,-153.683722,-10.390584,5459669081132.508789,2183867633482.701416,-10.390584,26790,51581,19953,20193,65535
3170894057,693185032,-153.683712,-10.390584,5464644303505.260742,2185857722431.802246,-10.390584,22694,51597,19697,20193,65535
3170894057,693185032,-153.683712,-10.390584,5468199410579.180664,2187279765261.370117,-10.390584,22694,51629,20209,24287,65535
3187671273,693185032,-153.683712,-10.390584,5466421712537.425781,2186568686044.668213,-10.390584,22694,51645,20465,28367,65535
3187671273,693185032,-153.683773,-10.390584,5471044240721.371094,2188417697318.246338,-10.390584,22694,51661,20465,32455,65535
3170894057,693185032,-153.683712,-10.390584,5472822778052.617188,2189129112250.744629,-10.390584,26790,51677,20209,32454,65535
3187671273,693185032,-153.683824,-10.390584,5469266007096.683594,2187706403868.371338,-10.390584,26789,51709,20721,32455,65535
3187671273,693185032,-153.683803,-10.390584,5465710582575.309570,2186284234059.821777,-10.390584,26790,51725,20977,20161,65535
3187671273,693185032,-153.683763,-10.390584,5457537484432.724609,2183014994802.787598,-10.390584,22694,51741,20977,11967,65535
3170894057,693185032,-153.683712,-10.390584,5445821536073.779297,2178328615459.209473,-10.390584,22694,51757,21233,11966,65535
3187671272,693185032,-153.683620,-10.390584,5439436416199.941406,2175774567509.674316,-10.390584,22694,51789,21233,16063,65535
3187671272,693185032,-153.683660,-10.390584,5442983257210.312500,2177193303913.822754,-10.390584,22694,51805,21489,28353,65535
3187671272,693185032,-153.683732,-10.390584,5453275700253.302734,2181310281131.019043,-10.390584,26790,51821,21489,36546,65535
3204448488,693185032,-153.683650,-10.390584,5458603362253.054688,2183441345930.919678,-10.390584,26790,51837,22257,36546,65535
3187671272,693185032,-153.683722,-10.390584,5459669081132.508789,2183867633482.701416,-10.390584,26790,51853,22257,40643,65535
3187671272,693185032,-153.683732,-10.390584,5461801020954.957031,2184720409411.680664,-10.390584,26790,51869,22001,32469,65535
3170894056,693185032,-153.683793,-10.390584,5468199293487.501953,2187279718424.698730,-10.390584,22694,51901,22001,24289,65535
3187671272,693185032,-153.683763,-10.390584,5468199337396.740234,2187279735988.394043,-10.390584,22694,51917,22513,24291,65535
3187671272,693185032,-153.683773,-10.390584,5463933333064.715820,2185573334255.584229,-10.390584,26790,51933,23025,28387,65535
3170894056,693185032,-153.683763,-10.390584,5460379627909.391602,2184151852193.454590,-10.390584,26790,51949,23025,20193,65535
3187671272,693185032,-153.683712,-10.390584,5459669095746.202148,2183867639328.178711,-10.390584,22694,51965,22513,16096,65535
3187671271,693185032,-153.683752,-10.390584,5463933362314.761719,2185573345955.602539,-10.390584,26790,51981,23025,16095,65535
3204448487,693185032,-153.683650,-10.390584,5461801137910.535156,2184720456193.911865,-10.390584,22694,52013,23281,16096,65535
3170894055,693185032,-153.683589,-10.390584,5455761768728.539062,2182304708521.113525,-10.390584,26790,52029,23537,32480,65535
3170894055,693185032,-153.683538,-10.390584,5448660875581.991211,2179464351262.494385,-10.390584,26790,52045,23793,44767,65535
3187671271,693185032,-153.683712,-10.390584,5460379700987.180664,2184151881424.570068,-10.390584,26789,52077,23793,44767,65535
3170894055,693185032,-153.683712,-10.390584,5493830307763.595703,2197532124135.136230,-10.390584,26790,52077,23537,48863,65535
3187671271,693185032,-153.683977,-10.390584,5520235239341.253906,2208094096766.199219,-10.390584,26790,52093,23792,57043,65535
3204448487,693185032,-153.684079,-10.390584,5527025047764.761719,2210810020135.602539,-10.390584,22694,52125,24047,65223,65535
3170894055,693185032,-153.684008,-10.390584,5522378940887.708984,2208951577384.781250,-10.390584,26790,52141,24047,48836,65535
3154116838,693185032,-153.684038,-10.390584,5522736227981.982422,2209094492222.490723,-10.390584,22694,52157,24047,52933,65535
3154116838,693185032,-153.684171,-10.390584,5535249918726.205078,2214099968520.179688,-10.390584,26790,52189,24304,36548,65535
3170894054,693185032,-153.684181,-10.390584,5545629277755.395508,2218251712131.855957,-10.390584,26790,52205,25073,24258,65535
3170894054,693185032,-153.684212,-10.390584,5547777903707.080078,2219111162512.529785,-10.390584,26790,52221,25073,40642,65535
3170894054,693185032,-153.684120,-10.390584,5553509860058.063477,2221403945052.923340,-10.390584,22694,52237,24561,40642,65535
3187671270,693185032,-153.684253,-10.390584,5552434724677.509766,2220973890900.701660,-10.390584,22694,52253,24817,24258,65535
3187671270,693185032,-153.684212,-10.390584,5549568780351.181641,2219827513170.170410,-10.390584,22694,52285,25329,7873,65535
3187671270,693185032,-153.684181,-10.390584,5535607651508.628906,2214243061633.149414,-10.390584,26790,52301,25073,3776,65535
3170894054,693185032,-153.684151,-10.390584,5528097424028.177734,2211238970640.968750,-10.390584,26790,52317,25585,3777,65535
3187671270,693185032,-153.684222,-10.390584,5531315384104.919922,2212526154671.666016,-10.390584,26790,52333,25585,7888,65535
3170894054,693185032,-153.684120,-10.390584,5533819117992.777344,2213527648226.808594,-10.390584,26790,52365,25585,12008,65535
3170894054,693185032,-153.684181,-10.390584,5534176730480.687500,2213670693221.972656,-10.390584,26790,52381,26097,12014,65535
3187671270,693185032,-153.684191,-10.390584,5537038742682.779297,2214815498102.809570,-10.390584,22694,52397,25841,12014,65535
3187671269,693185032,-153.684181,-10.390584,5538112208382.235352,2215244884382.591797,-10.390584,26790,52429,26353,24294,65535
3187671269,693185032,-153.684242,-10.390584,5537038668583.546875,2214815468463.116699,-10.390584,26790,52445,25841,36569,65535
3187671269,693185032,-153.684273,-10.390584,5534534310078.981445,2213813725061.290527,-10.390584,26789,52461,26353,40661,65535
3170894053,693185032,-153.684171,-10.390584,5529885091994.324219,2211954037827.427734,-10.390584,26789,52477,26865,40661,65535
3187671269,693185032,-153.684151,-10.390584,5526667474060.851562,2210666990654.038574,-10.390584,26790,52509,26609,36561,65535
3187671269,693185032,-153.684181,-10.390584,5529885077193.546875,2211954031907.116699,-10.390584,26790,52525,26865,16068,65535
3187671269,693185032,-153.684110,-10.390584,5519163330421.380859,2207665333198.250000,-10.390584,22693,52557,26865,11968,65535
3187671269,693185032,-153.684120,-10.390584,5521306853371.523438,2208522742378.307129,-10.390584,26789,52573,26865,11968,65535
3170894053,693185032,-153.684181,-10.390584,5539543638066.989258,2215817456256.493652,-10.390584,26790,52589,27377,16073,65535
3154116837,693185032,-153.684212,-10.390584,5557810535357.056641,2223124215172.520508,-10.390584,26790,52605,27889,28383,65535
3170894053,693185032,-153.684283,-10.390584,5574312287258.208984,2229724915932.981445,-10.390584,26790,52637,27377,32487,65535
3187671269,693185032,-153.684273,-10.390584,5572158498922.358398,2228863400598.641113,-10.390584,26790,52653,27633,36583,65535
3187671268,693185032,-153.684304,-10.390584,5567134531745.896484,2226853813728.056641,-10.390584,22694,52669,27889,40676,65535
3187671268,693185032,-153.684283,-10.390584,5566417043303.622070,2226566818351.146484,-10.390584,26790,52685,28401,48859,65535
3187671268,693185032,-153.684334,-10.390584,5573235259028.938477,2229294104641.273438,-10.390584,26790,52701,28401,57047,65535
3187671268,693185032,-153.684416,-10.390584,5575748193297.281250,2230299278348.610352,-10.390584,26790,52717,28401,57048,65535
3170894052,693185032,-153.684212,-10.390584,5571440746458.214844,2228576299612.983887,-10.390584,26790,52749,28145,61146,65535
3170894052,693185032,-153.684253,-10.390584,5562112949579.588867,2224845180861.533203,-10.390584,22694,52765,28402,3811,65535
3187671268,693185032,-153.684273,-10.390584,5565699586198.807617,2226279835509.220703,-10.390584,26789,52781,28914,7911,65535
3170894052,693185032,-153.684365,-10.390584,5585806147033.402344,2234322459843.058594,-10.390584,22693,52797,28914,7911,65535
3187671268,693185032,-153.684345,-10.390584,5598031500573.255859,2239212601259.000000,-10.390584,26790,52813,28658,7910,65535
3204448484,693185032,-153.684334,-10.390584,5608829663821.627930,2243531866558.349121,-10.390584,26789,52829,28913,65246,65535
3204448484,693185032,-153.684365,-10.390584,5615313501778.518555,2246125401741.105469,-10.390584,22694,52861,29681,61146,65535
3204448484,693185032,-153.684416,-10.390584,5622161588729.804688,2248864636521.619629,-10.390584,26790,52877,29681,57050,65535
3187671268,693185032,-153.684375,-10.390584,5640564193181.949219,2256225678302.477539,-10.390584,26790,52893,29681,61144,65535
3154116836,693185032,-153.684508,-10.390584,5655018404368.130859,2262007362776.950195,-10.390584,26790,52909,29681,61114,65535
3187671267,693185032,-153.684539,-10.390584,5657188115394.318359,2262875247187.425293,-10.390584,26789,52925,29681,57002,65535
3187671267,693185032,-153.684569,-10.390584,5650680049251.552734,2260272020730.318848,-10.390584,26790,52941,30449,57000,65535
3170894051,693185032,-153.684559,-10.390584,5645259574954.308594,2258103831011.421387,-10.390584,26790,52957,30449,57004,65535
3187671267,693185032,-153.684416,-10.390584,5643453534624.545898,2257381414879.516113,-10.390584,26790,52973,30193,28348,65535
3204448483,693185032,-153.684447,-10.390584,5639119664052.300781,2255647866650.618164,-10.390584,26790,53005,30449,11973,65535
3187671267,693185032,-153.684498,-10.390584,5629374568426.743164,2251749828400.395020,-10.390584,26790,53021,30705,11974,65535
3187671267,693185032,-153.684477,-10.390584,5621800964824.708008,2248720386959.581055,-10.390584,26790,53037,30961,11974,65535
3170894051,693185032,-153.684416,-10.390584,5612791471540.001953,2245116589645.698730,-10.390584,26790,53053,30705,11983,65535
3170894051,693185032,-153.684396,-10.390584,5600550062936.696289,2240220026204.376465,-10.390584,26790,53069,30705,11990,65535
3187671267,693185032,-153.684314,-10.390584,5587962660783.414062,2235185065343.063477,-10.390584,26790,53085,30961,11990,65535
3187671267,693185032,-153.684334,-10.390584,5582931587281.442383,2233172635942.274902,-10.390584,26790,53101,31217,11991,65535
3187671267,693185032,-153.684212,-10.390584,5585447005238.786133,2234178803125.212402,-10.390584,26790,53117,31473,16092,65535
3187671267,693185032,-153.684314,-10.390584,5593715199408.759766,2237486080793.201660,-10.390584,26790,53133,31729,16096,65535
3170894051,693185032,-153.684334,-10.390584,5596952272968.456055,2238780910217.080078,-10.390584,26790,53165,31729,16097,65535
3170894050,693185032,-153.684334,-10.390584,5596232835711.923828,2238493135314.467285,-10.390584,26790,53181,31473,20193,65535
3170894050,693185032,-153.684396,-10.390584,5595873044562.021484,2238349218854.506348,-10.390584,26790,53197,32241,7876,65535
3170894050,693185032,-153.684253,-10.390584,5587962750519.521484,2235185101237.506348,-10.390584,22694,53213,32240,65196,65535
3170894050,693185032,-153.684273,-10.390584,5583290962056.249023,2233316385852.197266,-10.390584,26790,53245,32496,65192,65535
3170894050,693185032,-153.684334,-10.390584,5581494562429.441406,2232597826001.474609,-10.390584,26790,53261,32496,65194,65535
3187671266,693185032,-153.684222,-10.390584,5576825673271.027344,2230730270338.108887,-10.390584,26789,53277,32753,32422,65535
3170894050,693185032,-153.684212,-10.390584,5572517526719.167969,2229007011717.365234,-10.390584,26790,53293,33265,56994,65535
3154116834,693185032,-153.684273,-10.390584,5568569751660.668945,2227427901693.965332,-10.390584,26790,53325,32753,65185,65535
3170894050,693185032,-153.684273,-10.390584,5565699586198.807617,2226279835509.220703,-10.390584,26790,53341,33265,65186,65535
3187671266,693185032,-153.684191,-10.390584,5561754435836.398438,2224701775364.257324,-10.390584,26790,53357,33265,52918,65535
3187671266,693185032,-153.684212,-10.390584,5557810535357.056641,2223124215172.520508,-10.390584,22694,53373,33265,40649,65535
3187671266,693185032,-153.684181,-10.390584,5561754450722.455078,2224701781318.679688,-10.390584,26790,53405,33777,36558,65535
3187671266,693185032,-153.684181,-10.390584,5566775945638.906250,2226710379285.260254,-10.390584,26790,53421,34033,36557,65535
3170894050,693185032,-153.684222,-10.390584,5573594396105.872070,2229437759472.046875,-10.390584,26790,53437,33777,44752,65535
3170894050,693185032,-153.684304,-10.390584,5580776164175.878906,2232310466700.049316,-10.390584,26790,53453,34033,44757,65535
3187671266,693185032,-153.684273,-10.390584,5583650258736.357422,2233460104524.240723,-10.390584,26790,53485,34289,48853,65535
3204448482,693185032,-153.684222,-10.390584,5580776283670.458984,2232310514497.881348,-10.390584,26790,53501,34545,48853,65535
3187671266,693185032,-153.684242,-10.390584,5573594366270.555664,2229437747537.919922,-10.390584,26790,53517,34801,48851,65535
3187671266,693185032,-153.684273,-10.390584,5565340867537.793945,2226136348044.815430,-10.390584,26790,53533,34289,44751,65535
3204448482,693185032,-153.684181,-10.390584,5565699720267.648438,2226279889136.757324,-10.390584,26790,53565,34289,40654,65535
3204448482,693185032,-153.684191,-10.390584,5566417177389.570312,2226566871985.525879,-10.390584,26790,53581,34801,40655,65535
3187671266,693185032,-153.684273,-10.390584,5569287408629.952148,2227714964481.678711,-10.390584,26790,53597,35057,36562,65535
3187671266,693185032,-153.684212,-10.390584,5593355728746.721680,2237342292528.386719,-10.390584,26790,53613,35057,20181,65535
3170894050,693185032,-153.684436,-10.390584,5613511942287.961914,2245404777944.882812,-10.390584,22694,53629,35057,16086,65535
3170894049,693185032,-153.684447,-10.390584,5619638050984.105469,2247855221423.339844,-10.390584,26790,53661,35057,16086,65535
3170894049,693185032,-153.684416,-10.390584,5612791471540.001953,2245116589645.698730,-10.390584,26790,53677,35825,3801,65535
3187671266,693185032,-153.684396,-10.390584,5604509071486.065430,2241803629624.124023,-10.390584,26790,53693,35824,32477,65535
3187671265,693185032,-153.684345,-10.390584,5596592533580.990234,2238637014462.093750,-10.390584,22694,53709,35824,24287,65535
3204448481,693185032,-153.684334,-10.390584,5595513450185.261719,2238205381103.802734,-10.390584,22694,53725,35824,24287,65535
3204448481,693185032,-153.684365,-10.390584,5594794060488.902344,2237917625225.258789,-10.390584,22694,53741,36080,40667,65535
3204448481,693185032,-153.684222,-10.390584,5590479172430.889648,2236191670002.053711,-10.390584,26790,53757,36593,3791,65535
3187671265,693185032,-153.684304,-10.390584,5588322128186.379883,2235328852304.250000,-10.390584,26790,53789,36849,11979,65535
3170894049,693185032,-153.684242,-10.390584,5596952413278.123047,2238780966340.947266,-10.390584,26791,53789,36593,16076,65535
3187671265,693185032,-153.684477,-10.390584,5646704910887.125977,2258681965384.548340,-10.390584,26790,53805,36849,7887,65535
3187671265,693185032,-153.684916,-10.390584,5734847663815.458984,2293939066555.881348,-10.390584,26790,53821,37104,44759,65535
3187671265,693185032,-153.685100,-10.390584,5810104407639.244141,2324041764085.395508,-10.390584,26791,53837,37616,36570,65535
3187671265,693185032,-153.685549,-10.390584,5925759656079.548828,2370303863461.518066,-10.390584,26791,53853,37360,36570,65535
3187671265,693185032,-153.685968,-10.390584,5923168267626.031250,2369267308080.110840,-10.390584,26790,53869,37360,44754,65535
3187671265,693185032,-153.685692,-10.390584,5851225804788.900391,2340490322945.258301,-10.390584,26791,53885,37105,7860,65535
3170894049,693185032,-153.685549,-10.390584,5813769461684.448242,2325507785703.477539,-10.390584,26791,53901,37617,20136,65535
3187671265,693185032,-153.685549,-10.390584,5822571949950.954102,2329028781010.080078,-10.390584,26790,53917,37873,16040,65535
3187671265,693185032,-153.685549,-10.390584,5850858219002.362305,2340343288630.643066,-10.390584,22694,53933,37873,11947,65535
3187671265,693185032,-153.685539,-10.390584,5865579451724.326172,2346231781719.428711,-10.390584,22695,53949,37872,36533,65535
3187671265,693185032,-153.685488,-10.390584,5862265643650.692383,2344906258489.975098,-10.390584,22695,53981,37872,20153,65535
3187671265,693185032,-153.685580,-10.390584,5890647907388.110352,2356259163984.942383,-10.390584,26790,53997,38640,20153,65535
3204448481,693185032,-153.685876,-10.390584,5958747922457.040039,2383499170012.514160,-10.390584,26790,53997,38640,20153,65535
3187671265,693185032,-153.686060,-10.390584,6022387544521.376953,2408955018838.249023,-10.390584,26791,54029,38895,65208,65535
3170894049,693185032,-153.686264,-10.390584,6063129421381.804688,2425251769582.420410,-10.390584,22695,54045,38639,57015,65535
3170894049,693185032,-153.686264,-10.390584,6107014713418.007812,2442805886396.901367,-10.390584,22695,54061,38639,57016,65535
3187671265,693185032,-153.686437,-10.390584,6134476027105.457031,2453790411871.881348,-10.390584,22695,54077,38895,65208,65535
3204448481,693185032,-153.686590,-10.390584,6188827208613.916016,2475530884475.264648,-10.390584,26791,54093,39408,48829,65535
3187671265,693185032,-153.686948,-10.390584,6239239154759.139648,2495695662933.354004,-10.390584,26791,54109,39153,11967,65535
3170894049,693185032,-153.687090,-10.390584,6257863503848.947266,2503145402569.277344,-10.390584,26791,54141,39409,16063,65535
3187671265,693185032,-153.687244,-10.390584,6273087570617.955078,2509235029276.880371,-10.390584,26790,54141,39409,16063,65535
3187671265,693185032,-153.687427,-10.390584,6327282977635.008789,2530913192083.701660,-10.390584,26790,54173,39920,61120,65535
3187671265,693185032,-153.687509,-10.390584,6351018864745.160156,2540407546927.762207,-10.390584,22695,54189,39920,48833,65535
3170894049,693185032,-153.687152,-10.390584,6325753604233.465820,2530301442723.084473,-10.390584,26790,54205,39664,48833,65535
3170894049,693185032,-153.687070,-10.390584,6336849201386.432617,2534739681584.271484,-10.390584,26790,54221,39664,52929,65535
3187671265,693185032,-153.687162,-10.390584,6356385340094.190430,2542554137067.374512,-10.390584,26790,54237,40432,48809,65535
3204448481,693185032,-153.687274,-10.390584,6381712046204.244141,2552684819511.395996,-10.390584,26790,54253,40688,44698,65535
3204448481,693185032,-153.687427,-10.390584,6446021414909.063477,2578408566993.323730,-10.390584,26791,54269,40688,44696,65535
3187671265,693185032,-153.687927,-10.390584,6515697354458.538086,2606278942813.114258,-10.390584,26790,54285,40944,48794,65535
3170894049,693185032,-153.688152,-10.390584,6546395604105.849609,2618558242672.038574,-10.390584,26791,54317,40944,57016,65535
3187671265,693185032,-153.688193,-10.390584,6531231495713.250977,2612492599314.999023,-10.390584,26791,54333,40688,65228,65535
3187671265,693185032,-153.688080,-10.390584,6496304860190.475586,2598521945105.889160,-10.390584,26790,54349,40944,65232,65535
3204448481,693185032,-153.688019,-10.390584,6470364682959.599609,2588145874213.538574,-10.390584,26790,54365,41200,65231,65535
3204448481,693185032,-153.687989,-10.390584,6469591195786.369141,2587836479344.246582,-10.390584,26791,54381,41199,61120,65535
3187671265,693185032,-153.688091,-10.390584,6495142227895.915039,2598056892188.064941,-10.390584,26790,54397,41454,61108,65535
3154116833,693185032,-153.688223,-10.390584,6526180671295.560547,2610472269547.922852,-10.390584,26790,54429,41710,44722,65535
3170894049,693185032,-153.688315,-10.390584,6537061527436.543945,2614824612004.316406,-10.390584,26790,54429,41710,52915,65535
3187671265,693185032,-153.688315,-10.390584,6526180514170.774414,2610472206698.008789,-10.390584,26790,54461,41967,61109,65535
3187671265,693185032,-153.688091,-10.390584,6500956342908.082031,2600382538192.931641,-10.390584,26790,54477,42224,65207,65535
3187671265,693185032,-153.688111,-10.390584,6454902531513.371094,2581961013635.047363,-10.390584,26790,54493,42225,11959,65535
3187671265,693185032,-153.687805,-10.390584,6410552840276.711914,2564221137140.383789,-10.390584,26790,54509,42481,11959,65535
3187671265,693185032,-153.687754,-10.390584,6370576559644.252930,2548230624887.399902,-10.390584,22694,54525,42481,16054,65535
3204448481,693185032,-153.687570,-10.390584,6343357126101.573242,2537342851470.327637,-10.390584,26790,54541,42993,20149,65535
3187671265,693185032,-153.687458,-10.390584,6344506263529.726562,2537802506441.588867,-10.390584,26790,54573,42481,20148,65535
3187671265,693185032,-153.687397,-10.390584,6338762651972.261719,2535505061818.603027,-10.390584,26790,54589,42737,20149,65535
3187671265,693185032,-153.687244,-10.390584,6314667712935.756836,2525867086204.000977,-10.390584,22694,54605,43504,56999,65535
3187671265,693185032,-153.687039,-10.390584,6271183854917.539062,2508473542996.713867,-10.390584,22694,54621,43504,11926,65535
3170894049,693185032,-153.686866,-10.390584,6235441763129.802734,2494176706281.619629,-10.390584,22694,54637,43503,65170,65535
3154116833,693185032,-153.686978,-10.390584,6236200992142.709961,2494480397886.782227,-10.390584,22694,54653,43504,3731,65535
3187671265,693185032,-153.687039,-10.390584,6260526508118.408203,2504210604277.061523,-10.390584,26790,54669,43504,24219,65535
3187671265,693185032,-153.686856,-10.390584,6256722810629.019531,2502689125281.306152,-10.390584,26790,54685,44272,52902,65535
3187671265,693185032,-153.686774,-10.390584,6225573757836.781250,2490229504164.410645,-10.390584,26790,54701,43760,65193,65535
3187671265,693185032,-153.686682,-10.390584,6196016329582.977539,2478406532862.889160,-10.390584,26790,54733,44016,65193,65535
3170894048,693185032,-153.686856,-10.390584,6228609147688.801758,2491443660105.219238,-10.390584,26790,54749,44016,48817,65535
3170894048,693185032,-153.687039,-10.390584,6251398853106.468750,2500559542272.285645,-10.390584,22694,54765,44272,24254,65535
3204448480,693185032,-153.686794,-10.390584,6252539847330.897461,2501015939962.057129,-10.390584,26790,54781,44528,16065,65535
3187671264,693185032,-153.686886,-10.390584,6242278107393.649414,2496911243987.158203,-10.390584,26790,54797,45040,16065,65535
3170894049,693185032,-153.687152,-10.390584,6239238820893.405273,2495695529387.060547,-10.390584,26790,54813,44528,20154,65535
3187671264,693185032,-153.687090,-10.390584,6276515843101.947266,2510606338270.477051,-10.390584,26790,54845,45040,28330,65535
3187671264,693185032,-153.687335,-10.390584,6320400349826.825195,2528160140960.428223,-10.390584,22694,54845,45040,28324,65535
3170894048,693185032,-153.687427,-10.390584,6339145434397.032227,2535658174788.511230,-10.390584,22694,54877,45296,28325,65535
3170894048,693185032,-153.687335,-10.390584,6364821753358.134766,2545928702372.952148,-10.390584,22694,54893,45552,28326,65535
3170894048,693185032,-153.687723,-10.390584,6447565218615.148438,2579026088475.757812,-10.390584,26790,54909,45296,24230,65535
3170894048,693185032,-153.688050,-10.390584,6503282786806.250000,2601313115752.198730,-10.390584,26790,54909,45296,20135,65535
3170894048,693185032,-153.688060,-10.390584,6514532778876.523438,2605813112580.308105,-10.390584,26790,54925,46064,20135,65535
3187671264,693185032,-153.688050,-10.390584,6515697145287.914062,2606278859144.864258,-10.390584,26790,54941,46064,28334,65535
3187671264,693185032,-153.688162,-10.390584,6521520258948.508789,2608608104609.102539,-10.390584,26790,54957,46576,52935,65535
3187671264,693185032,-153.688315,-10.390584,6522296634474.647461,2608918654819.557617,-10.390584,22694,54989,46320,61136,65535
3170894048,693185032,-153.688131,-10.390584,6517637818648.119141,2607055128488.946289,-10.390584,26790,55005,46832,65232,65535
3170894048,693185032,-153.688182,-10.390584,6516085058125.238281,2606434024279.793945,-10.390584,26790,55021,47089,3791,65535
3170894048,693185032,-153.688223,-10.390584,6512592149693.654297,2605036860907.160645,-10.390584,26790,55021,47089,24268,65535
3170894048,693185032,-153.688131,-10.390584,6517249632966.283203,2606899854216.211914,-10.390584,26790,55037,47345,32459,65535
